"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","3018Q3ZVOSBO66V9BBAAEKRTUHURAS","A3NXP1GPRJIZ0A","Approved","Thu Nov 11 16:26:12 PST 2021","Thu Nov 11 16:29:08 PST 2021","Fri Nov 12 16:29:08 PST 2021","Thu Nov 11 21:01:59 PST 2021","","","176","100% (1/1)","100% (1/1)","100% (1/1)","SM-66003-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","30JNVC0ORJ534SON42V2QG4SBQBQHU","A1ESAZCY1GA1T5","Approved","Thu Nov 11 15:26:20 PST 2021","Thu Nov 11 15:30:13 PST 2021","Fri Nov 12 15:30:13 PST 2021","Thu Nov 11 21:01:50 PST 2021","","","233","100% (1/1)","100% (1/1)","100% (1/1)","SM-59151-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","30MVJZJNHWYT3Z2RB0N1GYUIEIBJ96","A3VU0CJ24OLFJM","Approved","Thu Nov 11 15:26:51 PST 2021","Thu Nov 11 15:45:41 PST 2021","Fri Nov 12 15:45:41 PST 2021","Thu Nov 11 21:02:00 PST 2021","","","1130","100% (1/1)","100% (1/1)","100% (1/1)","SM-83230-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","30MVJZJNHWYT3Z2RB0N1GYUIEIJJ9E","A34ESZR5CZQJ3J","Approved","Thu Nov 11 16:34:54 PST 2021","Thu Nov 11 16:38:06 PST 2021","Fri Nov 12 16:38:06 PST 2021","Thu Nov 11 21:01:56 PST 2021","","","192","100% (1/1)","100% (1/1)","100% (1/1)","SM-82073-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","32AT8R96GVUKMU9KW5R64V8JNMYSUM","AFEAPID5IIFGU","Approved","Thu Nov 11 15:25:29 PST 2021","Thu Nov 11 15:28:10 PST 2021","Fri Nov 12 15:28:10 PST 2021","Thu Nov 11 21:02:02 PST 2021","","","161","100% (1/1)","100% (1/1)","100% (1/1)","completed"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","32M8BPYGA37CNY5T7O8BWE155GOGIP","A23OYCEDLNBZAW","Approved","Thu Nov 11 16:25:09 PST 2021","Thu Nov 11 16:46:02 PST 2021","Fri Nov 12 16:46:02 PST 2021","Thu Nov 11 21:01:52 PST 2021","","","1253","100% (1/1)","100% (1/1)","100% (1/1)","SM-65072-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","3300DTYQTC2RKIXLE1NW5D7FJAJQEE","A3MPNQRTI0W9J4","Approved","Thu Nov 11 15:26:15 PST 2021","Thu Nov 11 15:27:09 PST 2021","Fri Nov 12 15:27:09 PST 2021","Thu Nov 11 21:01:59 PST 2021","","","54","100% (1/1)","100% (1/1)","100% (1/1)","SM-70286-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","336KAV9KY0D8Y4CRCR9PGY1SLGD2YU","AFX6XNQSML9DT","Approved","Thu Nov 11 15:46:25 PST 2021","Thu Nov 11 15:48:00 PST 2021","Fri Nov 12 15:48:00 PST 2021","Thu Nov 11 21:02:02 PST 2021","","","95","100% (1/1)","100% (1/1)","100% (1/1)","SM-47802-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","336YQZE835Z03K60B7NCKAHXWGNM5M","ATG26IZHQX5H8","Approved","Thu Nov 11 15:26:47 PST 2021","Thu Nov 11 15:28:37 PST 2021","Fri Nov 12 15:28:37 PST 2021","Thu Nov 11 21:02:04 PST 2021","","","110","100% (1/1)","100% (1/1)","100% (1/1)","SM-76290-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","338JKRMM2GKBHCH6F6YG0GPN78QAH8","A308EUXAFFMCRB","Approved","Thu Nov 11 15:31:42 PST 2021","Thu Nov 11 15:33:12 PST 2021","Fri Nov 12 15:33:12 PST 2021","Thu Nov 11 21:01:55 PST 2021","","","90","100% (1/1)","100% (1/1)","100% (1/1)","SM-77046-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","33CUSNVVNXX45DNYF4KWRCQTE1988W","A19DRWHB2TRMEC","Approved","Thu Nov 11 16:56:45 PST 2021","Thu Nov 11 17:40:16 PST 2021","Fri Nov 12 17:40:16 PST 2021","Thu Nov 11 21:01:49 PST 2021","","","2611","100% (1/1)","100% (1/1)","100% (1/1)","SM-75650-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","33JKGHPFYMF4T9C6F7JYERHJN1ONME","ADVCIFLB5A9B","Approved","Thu Nov 11 15:32:55 PST 2021","Thu Nov 11 15:34:20 PST 2021","Fri Nov 12 15:34:20 PST 2021","Thu Nov 11 21:02:02 PST 2021","","","85","100% (1/1)","100% (1/1)","100% (1/1)","SM-28921-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","33LK57MYL3Q18T3U2SQELNNYP4FZSK","A1ENA9EDXQR3HA","Approved","Thu Nov 11 15:45:31 PST 2021","Thu Nov 11 16:01:17 PST 2021","Fri Nov 12 16:01:17 PST 2021","Thu Nov 11 21:01:50 PST 2021","","","946","100% (1/1)","100% (1/1)","100% (1/1)","SM-63382-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","33NF62TLXTNDKVLIFXEQ678YPCOKJ2","A1CLAH5SJ0YI8A","Approved","Thu Nov 11 15:31:35 PST 2021","Thu Nov 11 15:32:48 PST 2021","Fri Nov 12 15:32:48 PST 2021","Thu Nov 11 21:01:50 PST 2021","","","73","100% (1/1)","100% (1/1)","100% (1/1)","SM-40405-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","33PPUNGG3IQP7E3HN3Q9VDI232VRZN","AAKV691LBCW7Z","Approved","Thu Nov 11 15:32:26 PST 2021","Thu Nov 11 15:35:09 PST 2021","Fri Nov 12 15:35:09 PST 2021","Thu Nov 11 21:02:01 PST 2021","","","163","100% (1/1)","100% (1/1)","100% (1/1)","SM-45962-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","340UGXU9D8M0EMQOQ0WBFISQMQUVUW","A6SECJ1D7VWBZ","Approved","Thu Nov 11 15:43:11 PST 2021","Thu Nov 11 15:45:07 PST 2021","Fri Nov 12 15:45:07 PST 2021","Thu Nov 11 21:02:01 PST 2021","","","116","100% (1/1)","100% (1/1)","100% (1/1)","SM-19800-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","34S9DKFK7DA4NQ1KYA798M4QWBANYC","A3A590W83QQKBS","Approved","Thu Nov 11 16:48:14 PST 2021","Thu Nov 11 17:42:48 PST 2021","Fri Nov 12 17:42:48 PST 2021","Thu Nov 11 21:01:57 PST 2021","","","3274","100% (1/1)","100% (1/1)","100% (1/1)","SM-19132-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","35BLDD71IGIH0LKYWNVJWA75O87VZJ","A34UMZTNL8QOUS","Approved","Thu Nov 11 15:27:00 PST 2021","Thu Nov 11 15:30:38 PST 2021","Fri Nov 12 15:30:38 PST 2021","Thu Nov 11 21:01:56 PST 2021","","","218","100% (1/1)","100% (1/1)","100% (1/1)","SM-23512-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","35USIKEBN11246RESRCHPVKXX196NN","A394MAAJE5LVRA","Approved","Thu Nov 11 15:29:19 PST 2021","Thu Nov 11 15:31:10 PST 2021","Fri Nov 12 15:31:10 PST 2021","Thu Nov 11 21:01:56 PST 2021","","","111","100% (1/1)","100% (1/1)","100% (1/1)","SM-57352-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","369J354OFNVWUEAS5NZMZBB0WPMG6O","AS4Z5TX7TL88E","Approved","Thu Nov 11 15:26:06 PST 2021","Thu Nov 11 15:28:53 PST 2021","Fri Nov 12 15:28:53 PST 2021","Thu Nov 11 21:02:03 PST 2021","","","167","100% (1/1)","100% (1/1)","100% (1/1)","SM-92460-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","369J354OFNVWUEAS5NZMZBB0WPO6GG","A3ADQ2RLQNJQDU","Approved","Thu Nov 11 15:35:45 PST 2021","Thu Nov 11 15:39:29 PST 2021","Fri Nov 12 15:39:29 PST 2021","Thu Nov 11 21:01:57 PST 2021","","","224","100% (1/1)","100% (1/1)","100% (1/1)","SM-75094-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","373ERPL3YYTTL2UIHB1R9PHLI6ART8","ASLKHHZV4UJ2P","Approved","Thu Nov 11 15:44:37 PST 2021","Thu Nov 11 15:49:36 PST 2021","Fri Nov 12 15:49:36 PST 2021","Thu Nov 11 21:02:03 PST 2021","","","299","100% (1/1)","100% (1/1)","100% (1/1)","SM-27532-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","379J5II41Y1GTLH8MWF0OR8L941ELI","A2CW9U6626OFNQ","Approved","Thu Nov 11 16:00:34 PST 2021","Thu Nov 11 16:56:20 PST 2021","Fri Nov 12 16:56:20 PST 2021","Thu Nov 11 21:01:53 PST 2021","","","3346","100% (1/1)","100% (1/1)","100% (1/1)","SM-93819-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","379J5II41Y1GTLH8MWF0OR8L94WLEK","AAT0E6R2M0ZYE","Approved","Thu Nov 11 15:28:28 PST 2021","Thu Nov 11 16:05:04 PST 2021","Fri Nov 12 16:05:04 PST 2021","Thu Nov 11 21:02:01 PST 2021","","","2196","100% (1/1)","100% (1/1)","100% (1/1)","SM-47142-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","37M28K1J00Y78ICW3611CT52K0TJAL","AZEZ8CB5OW41L","Approved","Thu Nov 11 15:27:01 PST 2021","Thu Nov 11 15:31:10 PST 2021","Fri Nov 12 15:31:10 PST 2021","Thu Nov 11 21:02:04 PST 2021","","","249","100% (1/1)","100% (1/1)","100% (1/1)","SM-66826-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","37UEWGM5H3TSCII9FSHH3JYQQNI1R8","A38AQF5BPHJS4C","Approved","Thu Nov 11 15:29:21 PST 2021","Thu Nov 11 15:30:52 PST 2021","Fri Nov 12 15:30:52 PST 2021","Thu Nov 11 21:01:56 PST 2021","","","91","100% (1/1)","100% (1/1)","100% (1/1)","SM-65755-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","37WLF8U1WZB1W06BVEK1X33T3646KI","A3LIE6Q2EGABU6","Approved","Thu Nov 11 15:28:53 PST 2021","Thu Nov 11 15:31:52 PST 2021","Fri Nov 12 15:31:52 PST 2021","Thu Nov 11 21:01:59 PST 2021","","","179","100% (1/1)","100% (1/1)","100% (1/1)","SM-65142-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","39KFRKBFIXGM5B1WZP7MNB4VML6YOT","A3QSD8NW6KSU3P","Approved","Thu Nov 11 15:27:01 PST 2021","Thu Nov 11 15:28:23 PST 2021","Fri Nov 12 15:28:23 PST 2021","Thu Nov 11 21:02:00 PST 2021","","","82","100% (1/1)","100% (1/1)","100% (1/1)","SM-78252-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","39L1G8WVW0C0TGX742GLLLVAK95137","A3990IOKGPBMJ","Approved","Thu Nov 11 15:48:33 PST 2021","Thu Nov 11 15:52:47 PST 2021","Fri Nov 12 15:52:47 PST 2021","Thu Nov 11 21:01:57 PST 2021","","","254","100% (1/1)","100% (1/1)","100% (1/1)","SM-18577-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","3A4NIXBJ7GKE599L3U3J1ZDUI6PLMB","AD1LOD0A1DZ9B","Approved","Thu Nov 11 15:42:29 PST 2021","Thu Nov 11 15:42:37 PST 2021","Fri Nov 12 15:42:37 PST 2021","Thu Nov 11 21:02:02 PST 2021","","","8","100% (1/1)","100% (1/1)","100% (1/1)","SM-57094-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","3BWI6RSP7QUHE0S6I2EQ5MQKEKYE7B","A1O4AAQX2KCD3N","Approved","Thu Nov 11 16:27:12 PST 2021","Thu Nov 11 16:37:58 PST 2021","Fri Nov 12 16:37:58 PST 2021","Thu Nov 11 21:01:51 PST 2021","","","646","100% (1/1)","100% (1/1)","100% (1/1)","SM-61161-CC"
"34HEO7RUHFFLKMXFL958P0V5Y6HARX","3LE8W42VVGM7V7Z9P28NCY9UI59HH9","Answer a survey about your opinions","Give us your opinion about our products","survey, demographics","$0.10","Thu Nov 11 15:22:23 PST 2021","102","BatchId:4600840;OriginalHitTemplateId:920937340;","3600","86400","Sat Nov 13 15:22:23 PST 2021","","","3CCZ6YKWRH4LW0N6MYJ7FOBDWHY95S","A3JS3Z442IRFI6","Approved","Thu Nov 11 18:27:18 PST 2021","Thu Nov 11 18:29:46 PST 2021","Fri Nov 12 18:29:46 PST 2021","Thu Nov 11 21:01:59 PST 2021","","","148","100% (1/1)","100% (1/1)","100% (1/1)","SM-33726-CC"
